"Noun"	"Region"	"Condition"	"Script"	"ID"	"predictability_weight"	"deletion_rate"	"autoencoder"	"lm"	"Surprisal"	"SurprisalReweighted"	"ThatFraction"	"ThatFractionReweighted"
"14"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	7.09231818181818	7.08420454545455	-100	-100
"15"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	603665607	0.5	0.95	712478284	935649231	8.82668181818182	7.07906818181818	-100	-100
"16"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	7.09088636363636	7.08763636363636	-100	-100
"17"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	7.11352272727273	7.08820454545455	-100	-100
"18"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	7.08743181818182	7.08743181818182	-100	-100
"19"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	7.10261363636364	7.08775	-100	-100
"20"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	7.08743181818182	7.08738636363636	-100	-100
"21"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	7.09679545454545	7.08718181818182	-100	-100
"22"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	7.50436363636364	7.07836363636364	-100	-100
"23"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.08743181818182	7.08743181818182	-100	-100
"24"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	13.5166818181818	9.25856818181818	-100	-100
"25"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	7.08870454545455	7.08736363636364	-100	-100
"26"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	7.09881818181818	7.08686363636364	-100	-100
"27"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	949426708	0.25	0.1	524811876	935649231	7.09265909090909	7.08747727272727	-100	-100
"28"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	960612147	1	0.45	709961927	27553360	7.09011363636364	7.08829545454545	-100	-100
"29"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	7.08759090909091	7.08752272727273	-100	-100
"30"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	981201931	0.5	0.6	727001672	935649231	7.09613636363636	7.08668181818182	-100	-100
"31"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	982355323	0.75	0.45	727001672	27553360	7.08743181818182	7.08743181818182	-100	-100
"32"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	7.09045454545455	7.08747727272727	-100	-100
"33"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1"	985322750	0.5	0.7	516252642	935649231	7.51602272727273	7.08572727272727	-100	-100
"34"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	61967625	0	0.5	709961927	27553360	7.70977272727273	7.10593181818182	-100	-100
"35"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	219452557	1	0.5	712478284	27553360	7.0955	7.08756818181818	-100	-100
"36"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	223718470	0.75	0.75	727001672	935649231	7.11327272727273	7.08634090909091	-100	-100
"37"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	248948848	0	0.9	727001672	935649231	12.9775909090909	9.17936363636364	-100	-100
"38"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	363538432	0.5	0.45	516252642	935649231	7.13590909090909	7.08834090909091	-100	-100
"39"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	377467106	1	0.25	712478284	27553360	7.09184090909091	7.0875	-100	-100
"40"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	389492521	0.5	0.8	516252642	935649231	8.11747727272727	7.03261363636364	-100	-100
"41"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	394892076	0.5	0.2	647336050	935649231	7.08977272727273	7.08743181818182	-100	-100
"42"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	408460062	0.25	0.45	712478284	935649231	7.51397727272727	7.08909090909091	-100	-100
"43"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	469189078	0.25	0.85	647336050	935649231	8.15302272727273	7.06447727272727	-100	-100
"44"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	624848654	0	0.65	727001672	935649231	9.85736363636364	7.97029545454545	-100	-100
"45"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	790980696	0.5	0.9	709961927	27553360	7.94959090909091	7.03931818181818	-100	-100
"46"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	864246717	0	0.75	524811876	27553360	13.3867045454545	9.33011363636364	-100	-100
"47"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.7443181818182	10.8949318181818	2.38636363636364	4.25
"48"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	9.99377272727273	9.03020454545454	53.0454545454545	65.9772727272727
"49"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.64511363636364	8.265	93.8409090909091	94.3409090909091
"50"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	11.6156590909091	10.3296590909091	35.1590909090909	43.5909090909091
"51"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	10.7557045454545	8.91168181818182	41.6818181818182	59.2272727272727
"52"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	7.90327272727273	7.84152272727273	100	99.1136363636364
"53"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	8.05036363636364	7.84918181818182	98.6136363636364	97.5
"54"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	8.26854545454546	8.03681818181818	95.9090909090909	94.1590909090909
"55"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	11.1170909090909	9.17761363636364	48.6136363636364	51.1818181818182
"56"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	11.5648409090909	10.4779090909091	46.6136363636364	56.7727272727273
"57"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	8.15225	7.76618181818182	100	99.2954545454545
"58"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	502580192	0	0.5	712478284	27553360	11.0919545454545	9.56868181818182	53.3181818181818	49.3636363636364
"59"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.54361363636364	8.17468181818182	91.9545454545455	92.1363636363636
"60"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	10.1895454545455	9.14656818181818	70.0227272727273	73.1363636363636
"61"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	603665607	0.5	0.95	712478284	935649231	12.3220227272727	11.1032045454545	1.04545454545455	2.75
"62"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	11.7548863636364	11.1454772727273	18.6818181818182	21.75
"63"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	8.42472727272727	8.23113636363636	97.9318181818182	97.5227272727273
"64"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	8.02259090909091	7.87640909090909	99.6590909090909	98.9318181818182
"65"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	8.26870454545455	7.82679545454545	100	99.3636363636364
"66"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	10.6440681818182	9.43118181818182	42.9090909090909	49.6363636363636
"67"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	11.6251136363636	10.0346136363636	55.9545454545455	57.0681818181818
"68"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	11.5597272727273	10.4495454545455	4	11.6590909090909
"69"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.84159090909091	7.82625	99.7954545454545	98.8863636363636
"70"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	13.1796818181818	10.7035454545455	27.5681818181818	29.5
"71"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	7.89275	7.85236363636364	99.2954545454545	98.3863636363636
"72"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	8.26106818181818	7.85590909090909	99.6818181818182	99.1136363636364
"73"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	949426708	0.25	0.1	524811876	935649231	7.83038636363636	7.81781818181818	99.8863636363636	99.0454545454545
"74"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	960612147	1	0.45	709961927	27553360	7.94088636363636	7.86584090909091	98.1136363636364	97.6818181818182
"75"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	7.91111363636364	7.84381818181818	99.5909090909091	98.7727272727273
"76"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	981201931	0.5	0.6	727001672	935649231	11.4352272727273	9.61786363636364	26.3636363636364	41.3181818181818
"77"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	982355323	0.75	0.45	727001672	27553360	11.0309545454545	8.57970454545455	64.3636363636364	71.0909090909091
"78"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	8.35018181818182	8.00604545454545	96.9090909090909	96.5454545454545
"79"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1"	985322750	0.5	0.7	516252642	935649231	11.5468636363636	10.0081363636364	33.5909090909091	40.3863636363636
"80"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	61967625	0	0.5	709961927	27553360	11.3354772727273	9.68409090909091	34.7727272727273	43.8181818181818
"81"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	219452557	1	0.5	712478284	27553360	7.93645454545455	7.80018181818182	96.6136363636364	96.1136363636364
"82"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	223718470	0.75	0.75	727001672	935649231	11.6324090909091	10.22175	33.4772727272727	42.6136363636364
"83"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	248948848	0	0.9	727001672	935649231	13.4155227272727	11.0265681818182	3.90909090909091	5.95454545454545
"84"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	363538432	0.5	0.45	516252642	935649231	9.97427272727273	8.74636363636364	64.7045454545455	73.3181818181818
"85"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	377467106	1	0.25	712478284	27553360	7.74206818181818	7.69009090909091	100	99.1818181818182
"86"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	389492521	0.5	0.8	516252642	935649231	11.6594318181818	10.8501818181818	9.54545454545454	20.8863636363636
"87"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	394892076	0.5	0.2	647336050	935649231	7.93888636363636	7.83518181818182	96.4318181818182	96.3863636363636
"88"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	408460062	0.25	0.45	712478284	935649231	10.7784545454545	8.89302272727273	74.7272727272727	69.4772727272727
"89"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	469189078	0.25	0.85	647336050	935649231	12.2457272727273	10.8510681818182	21.0227272727273	22.3181818181818
"90"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	624848654	0	0.65	727001672	935649231	11.8339545454545	10.2184772727273	11.5	20.6136363636364
"91"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	790980696	0.5	0.9	709961927	27553360	11.9111363636364	11.0749318181818	0.977272727272727	3.84090909090909
"92"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	864246717	0	0.75	524811876	27553360	13.2657045454545	10.7891590909091	27.7045454545455	30.6818181818182
"93"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.5599090909091	10.6826590909091	2.04545454545455	4.11363636363636
"94"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	9.74163636363636	8.52395454545455	50.75	77.5
"95"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.67038636363636	8.32129545454545	94.6363636363636	96.75
"96"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	11.2226818181818	9.58938636363636	34.5909090909091	56.0681818181818
"97"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	243664416	0.5	0.5	712478284	27553360	10.1025681818182	8.34915909090909	45.9772727272727	86
"98"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	331227478	1	0.55	709961927	935649231	8.01468181818182	7.95718181818182	99.8636363636364	99.0454545454545
"99"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	347636066	1	0.3	516252642	935649231	8.14745454545455	7.90556818181818	98.9545454545455	98.8863636363636
"100"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	434949589	0.75	0.5	524811876	27553360	8.36709090909091	8.09418181818182	95.6363636363636	97.4318181818182
"101"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	446978247	0	0.5	524811876	935649231	10.6804090909091	8.51818181818182	53.3636363636364	85.3409090909091
"102"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	448156687	0.5	0.6	516252642	935649231	11.2015681818182	10.0275227272727	49.2954545454545	70.7727272727273
"103"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	484405563	0.75	0.45	712478284	27553360	8.28056818181818	7.883	100	99.3636363636364
"104"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	502580192	0	0.5	712478284	27553360	10.7705454545455	9.09931818181818	58.1136363636364	72.0227272727273
"105"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	556117679	0.25	0.35	712478284	935649231	8.59525	8.23468181818182	94.25	96.5
"106"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	603441140	0.75	0.65	709961927	27553360	10.0955	9.14540909090909	71.2954545454545	78.0454545454545
"107"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	603665607	0.5	0.95	712478284	935649231	12.2132954545455	10.8338863636364	0.931818181818182	1.47727272727273
"108"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	618472477	1	0.8	516252642	27553360	11.7563181818182	11.07475	17.6818181818182	22.1136363636364
"109"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	664196668	0.75	0.65	712478284	27553360	8.43406818181818	8.33306818181818	98.6136363636364	98.4545454545455
"110"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	721612181	0.75	0.35	709961927	935649231	8.10890909090909	7.97356818181818	100	99.3636363636364
"111"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	774153853	0.25	0.35	516252642	935649231	8.37743181818182	7.92268181818182	100	99.3409090909091
"112"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	787390428	0.75	0.65	647336050	935649231	10.4023636363636	8.72190909090909	43.4318181818182	63.8636363636364
"113"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	808608984	0.75	0.85	712478284	935649231	11.6460909090909	10.1777045454545	56.8636363636364	58.25
"114"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	837237560	0.25	0.85	727001672	935649231	11.4753409090909	10.1483863636364	3.81818181818182	19.4772727272727
"115"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	851093162	0.5	0.2	524811876	935649231	7.93504545454545	7.92320454545455	99.2272727272727	98.4090909090909
"116"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	864246717	0	0.75	524811876	27553360	13.2588863636364	10.6868636363636	29.1590909090909	32.5681818181818
"117"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	914504488	1	0.3	647336050	935649231	7.99975	7.92227272727273	97.8863636363636	98.6818181818182
"118"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	929187034	0.75	0.5	712478284	935649231	8.38354545454546	7.97284090909091	99.6818181818182	99.3863636363636
"119"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	949426708	0.25	0.1	524811876	935649231	7.91334090909091	7.91779545454545	100	99.0909090909091
"120"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	960612147	1	0.45	709961927	27553360	7.98734090909091	7.91577272727273	99.25	98.6818181818182
"121"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	963702312	1	0.65	727001672	27553360	8.02736363636364	7.93834090909091	99.7954545454545	98.9090909090909
"122"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	981201931	0.5	0.6	727001672	935649231	10.9212727272727	9.03020454545454	32.9545454545455	63.3409090909091
"123"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	982355323	0.75	0.45	727001672	27553360	10.7356818181818	8.31840909090909	64.0454545454545	76.7045454545455
"124"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	983873654	0.75	0.4	647336050	27553360	8.45425	8.07011363636364	96.9090909090909	97.7272727272727
"125"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1"	985322750	0.5	0.7	516252642	935649231	11.2555	9.59275	37.7954545454545	54
"126"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	61967625	0	0.5	709961927	27553360	10.9738409090909	9.30184090909091	36.4318181818182	62.1818181818182
"127"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	219452557	1	0.5	712478284	27553360	8.0335	7.96163636363636	99.4090909090909	98.8863636363636
"128"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	223718470	0.75	0.75	727001672	935649231	11.3279772727273	9.53484090909091	35.6818181818182	60.8409090909091
"129"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	248948848	0	0.9	727001672	935649231	13.3803863636364	10.8680227272727	2.79545454545455	5.18181818181818
"130"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	363538432	0.5	0.45	516252642	935649231	9.72981818181818	8.42418181818182	66.3409090909091	90.9772727272727
"131"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	377467106	1	0.25	712478284	27553360	7.98781818181818	7.95238636363636	99.8409090909091	98.9772727272727
"132"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	389492521	0.5	0.8	516252642	935649231	11.7961818181818	10.9151136363636	7.11363636363636	20.6363636363636
"133"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	394892076	0.5	0.2	647336050	935649231	8.14970454545455	8.03570454545454	97.4772727272727	98.3636363636364
"134"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	408460062	0.25	0.45	712478284	935649231	10.6182954545455	8.85465909090909	72.3636363636364	85.5454545454545
"135"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	469189078	0.25	0.85	647336050	935649231	12.1619318181818	10.8738409090909	19.1590909090909	21
"136"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	624848654	0	0.65	727001672	935649231	11.6878636363636	9.83545454545455	11.6590909090909	29.7727272727273
"137"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	790980696	0.5	0.9	709961927	27553360	11.7971136363636	11.0195909090909	0.772727272727273	4
"138"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE1_OOV"	864246717	0	0.75	524811876	27553360	13.2947045454545	10.7401363636364	28.8409090909091	32.4318181818182
"139"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	13828556	1	0.9	712478284	27553360	11.4121818181818	10.7591818181818	0.886363636363636	1.25
"140"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	148347357	0.5	0.45	709961927	935649231	10.1469772727273	9.18197727272727	35.6363636363636	41.2727272727273
"141"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	215373325	0	0.35	712478284	935649231	8.3575	7.88886363636364	94	93.8181818181818
"142"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE1"	223718470	0.75	0.75	727001672	935649231	10.9840454545455	10.528	10.4545454545455	11.8863636363636
